UASerialNumber=GG1138
[File Format]
Version=1.0
# Arrays=1
[Position]
X=-535.54
Theta=-180
Calibration Frequency=4.1351MHz
Source Signal Amplitude=-50.0mVpp
Source Signal Type=Continuous
# Cycles=50
[Array 0]
Label=""
X Data Type="Time (s)"
Y Data Type="Voltage Waveform (V)"
[Data]
Format="Cols arranged <X0>, <Y0>, <Uncertainty0> ... <Xn>, <Yn>, <Uncertaintyn>"
Comment=">>>>Data arrays start here<<<<"
0.000000e+00	6.288404e-02	0.000000E+0
1.045455e+02	-6.761562e-01	0.000000E+0
2.090909e+02	1.003393e+00	0.000000E+0
3.136364e+02	-4.500474e-01	0.000000E+0
4.181818e+02	-3.269004e-01	0.000000E+0
5.227273e+02	1.007637e+00	0.000000E+0
6.272727e+02	-7.990215e-01	0.000000E+0
7.318182e+02	2.242257e-01	0.000000E+0
8.363636e+02	6.869260e-01	0.000000E+0
9.409091e+02	-9.101537e-01	0.000000E+0
1.045455e+03	7.113060e-01	0.000000E+0
1.150000e+03	2.062963e-01	0.000000E+0
1.254545e+03	-8.556409e-01	0.000000E+0
1.359091e+03	1.000527e+00	0.000000E+0
1.463636e+03	-3.272481e-01	0.000000E+0
1.568182e+03	-4.400549e-01	0.000000E+0
1.672727e+03	1.077211e+00	0.000000E+0
1.777273e+03	-6.980092e-01	0.000000E+0
1.881818e+03	4.276554e-02	0.000000E+0
1.986364e+03	8.448976e-01	0.000000E+0
2.090909e+03	-8.915555e-01	0.000000E+0
2.195455e+03	5.659764e-01	0.000000E+0
2.300000e+03	4.237896e-01	0.000000E+0
