UASerialNumber=GG1138
[File Format]
Version=1.0
# Arrays=1
[Position]
X=368.8800000000001
Theta=6480.0
Calibration Frequency=4.1351MHz
Source Signal Amplitude=-50.0mVpp
Source Signal Type=Continuous
# Cycles=50
[Array 0]
Label=""
X Data Type="Time (s)"
Y Data Type="Voltage Waveform (V)"
[Data]
Format="Cols arranged <X0>, <Y0>, <Uncertainty0> ... <Xn>, <Yn>, <Uncertaintyn>"
Comment=">>>>Data arrays start here<<<<"
0.000000e+00	4.223314e-02	0.000000E+0
1.045455e+02	-7.468168e-01	0.000000E+0
2.090909e+02	1.041959e+00	0.000000E+0
3.136364e+02	-4.706596e-01	0.000000E+0
4.181818e+02	-3.110388e-01	0.000000E+0
5.227273e+02	1.000477e+00	0.000000E+0
6.272727e+02	-8.410083e-01	0.000000E+0
7.318182e+02	2.438541e-01	0.000000E+0
8.363636e+02	6.853989e-01	0.000000E+0
9.409091e+02	-9.869761e-01	0.000000E+0
1.045455e+03	6.703390e-01	0.000000E+0
1.150000e+03	2.014956e-01	0.000000E+0
1.254545e+03	-8.360173e-01	0.000000E+0
1.359091e+03	1.014522e+00	0.000000E+0
1.463636e+03	-2.852709e-01	0.000000E+0
1.568182e+03	-4.143857e-01	0.000000E+0
1.672727e+03	1.007850e+00	0.000000E+0
1.777273e+03	-6.853253e-01	0.000000E+0
1.881818e+03	6.689562e-02	0.000000E+0
1.986364e+03	8.224061e-01	0.000000E+0
2.090909e+03	-9.308029e-01	0.000000E+0
2.195455e+03	5.730567e-01	0.000000E+0
2.300000e+03	3.473753e-01	0.000000E+0
