UASerialNumber=GG1138
[File Format]
Version=1.0
# Arrays=1
[Position]
X=368.8800000000001
Theta=5400.0
Calibration Frequency=4.1351MHz
Source Signal Amplitude=-50.0mVpp
Source Signal Type=Continuous
# Cycles=50
[Array 0]
Label=""
X Data Type="Time (s)"
Y Data Type="Voltage Waveform (V)"
[Data]
Format="Cols arranged <X0>, <Y0>, <Uncertainty0> ... <Xn>, <Yn>, <Uncertaintyn>"
Comment=">>>>Data arrays start here<<<<"
0.000000e+00	5.722884e-02	0.000000E+0
1.045455e+02	-7.520460e-01	0.000000E+0
2.090909e+02	9.962675e-01	0.000000E+0
3.136364e+02	-4.194570e-01	0.000000E+0
4.181818e+02	-2.977595e-01	0.000000E+0
5.227273e+02	9.526271e-01	0.000000E+0
6.272727e+02	-7.944907e-01	0.000000E+0
7.318182e+02	2.389119e-01	0.000000E+0
8.363636e+02	7.282149e-01	0.000000E+0
9.409091e+02	-9.222144e-01	0.000000E+0
1.045455e+03	7.353804e-01	0.000000E+0
1.150000e+03	2.461602e-01	0.000000E+0
1.254545e+03	-7.843136e-01	0.000000E+0
1.359091e+03	9.559859e-01	0.000000E+0
1.463636e+03	-2.741322e-01	0.000000E+0
1.568182e+03	-4.968854e-01	0.000000E+0
1.672727e+03	1.004700e+00	0.000000E+0
1.777273e+03	-7.094757e-01	0.000000E+0
1.881818e+03	6.552293e-02	0.000000E+0
1.986364e+03	8.659339e-01	0.000000E+0
2.090909e+03	-9.044058e-01	0.000000E+0
2.195455e+03	5.445897e-01	0.000000E+0
2.300000e+03	3.818003e-01	0.000000E+0
