UASerialNumber=GG1138
[File Format]
Version=1.0
# Arrays=1
[Position]
X=-206.65999999999988
Theta=-180
Calibration Frequency=4.1351MHz
Source Signal Amplitude=-50.0mVpp
Source Signal Type=Continuous
# Cycles=50
[Array 0]
Label=""
X Data Type="Time (s)"
Y Data Type="Voltage Waveform (V)"
[Data]
Format="Cols arranged <X0>, <Y0>, <Uncertainty0> ... <Xn>, <Yn>, <Uncertaintyn>"
Comment=">>>>Data arrays start here<<<<"
0.000000e+00	9.122070e-02	0.000000E+0
1.045455e+02	-6.708660e-01	0.000000E+0
2.090909e+02	1.076749e+00	0.000000E+0
3.136364e+02	-4.427041e-01	0.000000E+0
4.181818e+02	-2.812184e-01	0.000000E+0
5.227273e+02	9.520529e-01	0.000000E+0
6.272727e+02	-8.541781e-01	0.000000E+0
7.318182e+02	2.177100e-01	0.000000E+0
8.363636e+02	6.442183e-01	0.000000E+0
9.409091e+02	-9.273473e-01	0.000000E+0
1.045455e+03	7.308593e-01	0.000000E+0
1.150000e+03	2.156874e-01	0.000000E+0
1.254545e+03	-8.020077e-01	0.000000E+0
1.359091e+03	9.529479e-01	0.000000E+0
1.463636e+03	-2.405943e-01	0.000000E+0
1.568182e+03	-4.424291e-01	0.000000E+0
1.672727e+03	1.011544e+00	0.000000E+0
1.777273e+03	-6.806358e-01	0.000000E+0
1.881818e+03	8.178574e-02	0.000000E+0
1.986364e+03	7.795759e-01	0.000000E+0
2.090909e+03	-9.196751e-01	0.000000E+0
2.195455e+03	5.465583e-01	0.000000E+0
2.300000e+03	3.593851e-01	0.000000E+0
